,brand,fuel_type,transmission_type,price_USD,mileage_kkm,year_made,engine_size
39934,116,0,1,7800,230,2007,2.0
39935,81,3,1,4300,285,2002,1.6
39936,90,0,2,15600,126,2018,1.5
39938,83,5,1,5350,228,2004,1.6
39939,108,3,0,5000,150,2000,2.0
39940,101,0,0,14999,160,2017,1.6
39941,22,0,1,7500,178,2009,1.6
39943,20,5,0,5999,112,2008,2.5
39944,6,5,0,10799,133,2010,2.0
39945,99,5,1,7599,223,2011,1.4
39946,116,0,1,10500,260,2013,1.6
39947,11,0,0,9200,300,2005,2.5
39948,105,3,1,10600,114,2013,2.0
39951,116,5,0,17900,28,2018,1.4
39952,64,0,0,22200,112,2011,2.2
39953,35,0,1,9999,290,2012,1.6
39954,72,5,1,3000,240,1995,2.0
39955,6,5,1,2400,214,1988,1.8
39956,83,0,1,9999,189,2011,2.0
39957,81,1,0,7000,100,2011,0.0
39960,81,1,0,9000,69,2015,0.0
39961,49,5,0,12500,76,2012,1.8
39962,6,5,3,28000,112,2014,3.0
39963,90,0,1,7500,194,2008,1.5
39964,67,5,0,24500,154,2014,2.0
39965,23,0,1,6499,132,2012,1.5
39966,72,5,1,3600,297,1999,2.0
39967,60,5,0,9800,165,2014,2.4
39968,67,5,3,25500,130,2016,2.0
39969,60,5,0,10899,55,2017,1.6
39970,90,5,1,3800,151,2006,1.2
39971,81,5,4,10500,149,2012,1.6
39973,90,0,1,11500,56,2016,1.5
39975,84,0,1,6300,250,2008,1.6
39976,116,5,0,7400,210,2010,1.4
39978,116,5,0,10300,200,2012,2.5
39979,22,5,1,4200,97,2007,1.1
39980,129,3,1,999,16,1984,2.4
39981,117,0,0,20500,124,2015,2.0
39983,35,5,3,10300,215,2014,2.5
39984,128,5,1,3400,75,1987,1.6
39985,32,0,1,5100,218,2010,1.3
39986,60,0,1,13800,108,2011,2.0
39987,40,5,0,12500,250,2015,2.4
39988,112,5,1,5940,110,2012,1.0
39989,35,0,1,17000,250,2015,2.2
39990,35,5,0,9999,67,2018,2.0
39992,60,5,0,12700,187,2013,2.4
39993,81,5,1,2999,270,1998,1.4
39994,117,0,1,7700,250,2011,1.6
39996,128,5,1,2300,193,2006,1.5
39997,11,5,1,5200,296,2000,2.2
39998,101,3,3,7000,280,2004,1.8
39999,116,0,1,8300,160,2007,1.9
40000,117,3,1,7800,199,2009,1.8
40002,116,0,0,7800,420,2010,2.0
40003,72,0,1,5150,204,2005,1.6
40004,32,5,2,4800,143,2008,1.3
40005,90,0,1,11000,11,2018,1.5
40006,20,3,1,4300,262,2007,1.6
40007,6,5,0,16990,38,2015,1.8
40008,83,0,1,7600,281,2003,2.2
40009,130,3,1,800,199,1999,1.1
40010,112,4,0,28850,25,2019,2.5
40011,116,5,0,11700,158,2012,2.5
40012,116,3,1,2000,500,1994,2.0
40013,20,3,0,4950,201,2006,1.8
40015,116,0,0,17200,170,2016,2.0
40016,116,5,0,9600,210,2015,2.0
40017,11,0,0,9300,285,2011,2.0
40018,20,5,1,4250,225,2004,1.6
40019,49,5,0,10999,133,2014,1.8
40020,81,0,4,17399,133,2016,1.6
40021,81,0,0,16400,117,2016,1.6
40022,35,0,1,3700,236,1998,2.5
40023,112,5,0,15500,276,2002,4.7
40025,128,3,1,3500,180,2007,1.6
40026,116,5,0,9900,250,2009,2.0
40027,78,5,0,5950,150,2007,1.6
40028,101,5,1,6100,189,2004,2.0
40029,83,0,1,7500,197,2009,1.7
40030,49,0,0,11500,201,2008,2.2
40031,117,0,1,6500,261,2010,1.6
40032,22,0,1,6500,231,2006,2.0
40034,83,0,1,7650,190,2010,1.7
40035,90,0,1,5000,390,2003,2.2
40036,90,0,1,5400,200,2009,1.5
40038,23,0,1,5300,170,2009,1.5
40040,74,0,1,7700,340,2000,2.2
40041,137,3,1,4500,144,2005,2.7
40042,101,3,1,4500,251,2007,1.2
40043,60,3,0,13500,137,2010,2.0
40044,128,3,1,4500,140,2006,1.6
40045,90,0,2,11450,145,2017,1.5
40046,6,5,0,19000,218,2011,3.0
40048,74,0,1,6200,300,2005,2.2
40049,49,3,1,3500,170,2003,1.5
40050,49,0,1,3500,322,1998,2.5
40052,116,0,1,8700,202,2010,1.6
40053,25,3,1,3300,198,2008,1.5
40054,22,3,1,7199,195,2011,1.6
40055,35,5,0,11000,142,2013,2.0
40056,35,1,0,12000,80,2014,0.0
40057,6,5,3,18500,117,2012,3.0
40058,25,3,1,3800,300,2003,1.5
40060,101,0,1,10600,146,2012,1.6
40061,112,5,0,15800,149,2011,2.5
40062,116,0,0,19999,58,2014,2.0
40063,67,5,0,15500,170,2011,3.5
40064,78,5,1,6499,186,2010,1.3
40065,90,5,1,9000,120,2012,1.6
40066,32,3,1,5500,165,2010,1.4
40067,130,5,1,1700,126,2004,1.2
40068,49,5,1,15500,82,2016,1.6
40069,74,0,1,8200,320,2006,2.1
40070,84,3,1,3000,150,1996,2.0
40071,83,0,0,8100,228,2008,1.9
40073,25,5,1,4150,140,2003,1.6
40074,35,5,0,9500,100,2017,2.0
40076,101,5,1,3950,245,2003,1.2
40077,20,5,0,53700,29,2010,5.3
40078,116,5,1,5050,216,2005,1.4
40079,116,0,1,7900,240,2012,1.6
40080,84,5,1,5400,138,2008,1.6
40081,116,3,1,6750,199,2008,1.6
40082,117,3,1,7000,230,2006,2.4
40083,90,3,1,4200,255,2004,1.8
40084,90,0,1,5000,318,2008,1.5
40085,116,5,0,10950,230,2012,2.0
40086,22,0,1,4900,182,2009,1.6
40087,128,3,1,1400,250,1997,1.5
40088,116,0,1,11300,230,2012,1.6
40089,11,5,0,16500,150,2006,2.5
40090,78,3,1,4500,379,2004,1.6
40091,32,5,1,1800,257,1993,1.8
40092,72,3,1,5000,300,2003,1.8
40093,116,0,1,6950,221,2008,1.9
40094,112,5,0,14500,220,2012,2.5
40095,116,5,1,5990,179,2002,1.6
40096,22,0,1,8000,140,2012,1.6
40097,128,3,1,1700,37,1999,1.45
40098,112,5,0,14500,220,2012,2.5
40099,116,5,1,5990,179,2002,1.6
40100,22,0,1,8000,140,2012,1.6
40101,128,3,1,1700,37,1999,1.45
40102,116,5,1,6830,223,2005,1.6
40104,19,3,0,6000,190,2009,2.4
40105,99,0,1,6999,370,2011,2.0
40106,130,3,1,3250,188,2012,1.5
40107,116,5,0,11100,196,2012,1.8
40108,116,5,1,4500,260,2001,1.6
40109,90,0,1,7500,148,2011,1.5
40111,74,0,0,13999,388,2007,2.2
40112,83,5,1,3000,141,1998,2.0
40113,116,5,1,5800,185,2004,1.6
40114,74,5,0,11950,233,2012,1.8
40115,6,0,0,8900,283,2004,3.0
40116,116,0,1,14200,229,2015,2.0
40118,35,3,1,6400,193,2010,1.6
40119,116,5,1,8100,222,2004,1.6
40120,90,5,1,4999,163,2008,1.6
40121,128,3,1,5350,73,2011,1.6
40122,60,5,3,12000,137,2016,2.4
40123,72,5,0,14350,63,2016,2.5
40124,112,4,0,12500,196,2005,2.4
40126,49,0,1,10700,300,2008,2.2
40129,81,1,0,10400,53,2016,0.0
40130,11,0,1,10900,300,2011,2.0
40131,35,5,2,8650,155,2015,2.0
40132,90,0,2,10800,170,2015,1.5
40133,81,5,1,9200,169,2004,2.0
40134,11,0,1,4500,340,1997,2.9
40136,101,5,1,6000,205,2005,1.6
40137,128,5,1,3600,123,2011,1.6
40138,101,3,1,3900,295,2007,1.2
40139,90,0,1,9999,233,2014,1.6
40140,83,5,0,5000,215,2006,1.6
40141,83,5,1,4590,136,2008,1.0
40142,35,3,1,2800,320,1996,2.0
40144,49,3,0,10600,165,2011,2.0
40145,112,5,3,28300,48,2019,2.5
40146,116,5,1,8000,242,2009,1.4
40148,116,5,0,7490,171,2006,1.6
40150,60,0,1,6700,265,2008,1.59
40151,101,5,1,3800,254,2002,1.4
40152,116,5,3,21800,83,2017,2.0
40154,84,0,1,9999,300,2008,2.2
40155,35,5,0,7900,49,2016,1.6
40156,112,5,1,7200,196,2006,1.8
40157,116,5,1,5100,197,2002,1.6
40158,11,0,0,16400,147,2013,2.0
40159,35,0,1,4500,300,2004,1.8
40161,60,3,1,8800,124,2012,1.4
40162,1,3,0,14900,114,2008,3.7
40163,20,3,0,5250,105,2006,2.5
40164,106,5,3,8999,249,2006,3.0
40165,60,5,3,11300,66,2018,1.6
40167,74,0,0,3100,242,1992,3.0
40168,35,3,1,5399,220,2006,1.6
40169,35,5,1,5499,178,2006,1.6
40170,74,0,0,6700,360,2002,3.2
40171,81,3,0,6450,470,2000,3.3
40172,35,0,1,6400,243,2010,1.6
40173,74,0,1,7750,373,2007,2.2
40174,35,4,0,13200,128,2015,2.0
40175,74,0,1,7800,175,2006,2.0
40176,101,0,1,6900,243,2005,1.9
40177,112,5,0,22500,39,2019,2.5
40179,20,3,1,4800,139,2005,2.0
40180,128,3,1,3750,189,2006,1.6
40181,49,5,1,7999,152,2009,2.0
40183,35,0,1,6250,197,2008,1.6
40184,99,0,1,5500,225,2012,1.2
40185,128,3,1,3899,145,1998,1.7
40186,25,3,1,3200,226,2004,1.3
40187,72,3,1,2800,260,1999,1.5
40190,60,5,1,7500,41,2006,1.6
40191,101,5,0,20700,100,2016,2.0
40192,101,0,1,9700,230,2010,2.0
40193,116,0,1,8100,162,2011,1.6
40194,78,0,0,14500,214,2012,2.2
40195,90,0,1,4400,329,2004,1.5
40196,74,5,0,43500,56,2017,3.5
40198,90,5,1,4599,175,2004,1.6
40199,81,3,0,13550,110,2013,2.5
40200,46,3,1,3500,310,1999,2.0
40201,22,5,1,3450,245,1999,1.4
40202,101,0,1,10300,245,2014,1.6
40203,90,0,1,9400,155,2015,1.5
40204,78,3,1,7600,180,2009,1.8
40205,101,5,1,5750,146,2007,1.4
40206,81,0,1,11600,206,2011,1.6
40208,20,3,0,5500,202,2007,2.5
40209,128,3,1,3500,127,2006,1.6
40210,11,5,0,43500,68,2017,2.0
40211,101,5,1,8100,153,2009,1.8
40212,72,5,0,33500,15,2019,2.5
40213,35,4,0,12799,140,2014,2.0
40214,74,0,1,3500,400,1983,3.0
40215,101,3,1,3800,224,2005,1.2
40216,11,3,1,3200,592,1993,1.6
40217,35,5,1,4650,115,2007,1.4
40218,84,0,0,13000,198,2011,2.0
40219,83,0,1,5200,280,2003,2.5
40220,90,5,1,7499,170,2010,1.4
40221,74,0,1,8800,235,2012,2.2
40222,90,5,1,7499,170,2010,1.4
40223,74,0,1,8800,235,2012,2.2
40224,106,5,0,10400,174,2014,2.5
40225,90,5,1,4500,262,2004,1.6
40226,90,5,1,4950,215,2005,1.4
40227,20,5,0,6899,61,2009,1.5
40228,6,3,1,2500,100,1991,2.0
40229,11,5,0,14900,179,2011,2.0
40230,116,5,1,4900,211,2000,1.6
40231,20,4,0,21000,289,2008,6.0
40232,130,3,1,3900,90,2012,1.3
40233,128,5,1,3150,145,2012,1.6
40234,22,0,1,6400,233,2008,1.6
40235,116,5,1,4499,274,2001,1.6
40236,101,5,0,10800,158,2013,1.4
40237,84,3,1,4300,230,2006,1.4
40238,116,0,3,28500,102,2015,3.0
40241,116,5,1,5900,224,2003,1.4
40242,112,5,1,6900,242,2005,1.8
40243,84,0,1,6100,180,2007,2.0
40244,6,0,0,22900,149,2014,2.0
40245,11,5,0,13990,155,2013,2.0
40246,83,0,1,12300,231,2012,2.0
40247,22,5,1,5900,182,2010,1.6
40248,35,5,0,12199,114,2016,2.5
40249,72,0,0,20850,120,2017,2.2
40250,49,0,3,9900,229,2010,2.2
40251,25,5,1,3800,60,2008,1.35
40253,38,5,1,4999,11,2015,1.5
40254,64,0,0,12600,212,2010,2.2
40255,83,5,1,3999,270,2000,1.6
40256,81,5,0,9450,160,2015,1.8
40257,23,5,1,7800,138,2012,1.6
40258,78,3,0,5590,230,2006,1.6
40259,83,0,1,8590,225,2011,2.0
40260,49,5,0,13900,49,2017,2.0
40262,74,0,0,19500,265,2011,2.1
40263,60,5,0,11490,143,2014,2.4
40264,64,5,0,44000,87,2014,3.0
40265,108,5,0,10790,102,2012,1.6
40266,32,0,1,8500,338,2007,1.99
40267,11,0,1,14990,284,2013,2.0
40268,128,3,1,2000,138,2001,1.5
40269,116,5,1,4600,210,2001,1.6
40270,83,0,0,6990,268,2008,1.9
40271,20,3,1,4999,170,2003,1.8
40272,81,1,0,7950,41,2012,0.0
40273,117,0,0,7990,252,2009,2.0
40274,22,0,1,10790,180,2015,1.6
40275,25,3,1,2850,293,2007,1.5
40276,49,5,0,10200,75,2017,1.6
40277,81,5,4,13990,95,2008,2.5
40278,84,0,1,5500,236,2009,2.0
40279,112,3,0,13190,112,2015,2.5
40280,22,0,1,9900,235,2015,2.0
40281,90,5,1,9300,124,2012,1.6
40282,21,3,1,3290,310,2000,2.0
40283,11,5,1,4999,230,1999,2.0
40284,83,5,2,8100,104,2012,1.6
40285,83,3,3,7300,159,2008,2.2
40286,67,5,0,20990,71,2015,2.5
40287,35,4,4,19700,75,2015,2.0
40288,90,3,1,5200,146,2011,1.4
40289,112,5,0,11990,195,2013,2.5
40291,112,3,0,36200,16,2017,4.0
40292,116,0,0,8400,165,2008,1.9
40293,83,0,1,1000,111,1997,1.7
40294,116,5,0,11390,178,2013,2.5
40295,35,3,0,9500,164,2012,1.6
40296,90,5,0,28690,3,2018,2.5
40297,51,3,0,22990,130,2015,3.5
40298,74,5,0,22990,189,2014,2.0
40299,11,0,0,6000,320,2002,2.5
40300,60,0,1,10500,148,2013,1.6
40302,23,0,1,9000,248,2011,1.5
40303,35,0,1,6650,204,2010,1.6
40304,90,0,1,6700,199,2009,1.5
40305,81,5,0,13500,121,2017,2.5
40306,84,5,0,5900,139,2006,1.6
40307,49,5,0,13500,96,2015,2.4
40308,72,5,3,22500,16,2019,2.5
40309,116,0,1,10300,214,2013,1.6
40311,20,5,1,4300,350,2005,1.5
40312,90,0,1,5000,220,2006,1.5
40313,72,0,1,8300,223,2010,1.6
40315,116,5,0,12999,129,2016,1.8
40316,106,5,1,8799,180,2004,2.0
40319,11,5,0,14800,201,2013,2.0
40320,106,5,1,21200,64,2013,2.0
40321,35,5,1,9500,48,2018,2.0
40322,116,0,1,9500,319,2010,2.0
40323,83,5,1,4950,250,2004,1.6
40324,6,0,4,19900,185,2015,2.0
40325,49,3,1,2500,280,2001,1.3
40326,83,5,1,2500,277,1992,1.8
40327,128,5,1,3000,270,2006,1.6
40328,116,0,0,10799,236,2014,2.0
40329,20,3,1,5200,166,2007,1.6
40330,20,3,1,3999,186,2006,1.5
40331,84,5,1,2900,555,1990,2.0
40332,35,5,1,6700,201,2007,1.6
40333,78,3,1,4499,250,2004,1.6
40334,128,5,1,1999,72,2007,1.45
40335,25,5,1,3450,125,2007,1.5
40336,78,3,1,3500,360,1994,2.0
40337,60,5,0,14400,120,2016,2.4
40338,81,5,4,15800,103,2016,2.5
40339,60,3,0,8450,239,2006,3.5
40340,116,0,0,18800,245,2010,3.0
40341,20,3,1,4400,190,2008,1.6
40342,25,3,1,2600,286,2006,1.5
40343,1,4,0,44999,18,2018,3.5
40344,60,2,0,12499,118,2012,2.0
40345,105,0,3,9900,155,2009,2.7
40346,112,5,1,6800,165,2005,1.8
40348,35,3,1,2200,50,1989,2.0
40349,23,5,1,6800,27,2018,0.9
40350,112,3,0,10200,236,2007,2.4
40351,35,5,0,10300,58,2019,1.6
40352,90,0,1,8500,229,2012,1.5
40353,84,0,1,3500,270,2001,2.0
40354,64,0,0,13900,190,2010,2.2
40355,11,0,1,6300,310,2000,2.9
40356,128,3,1,2750,193,2008,1.6
40357,99,3,0,5100,167,2004,1.4
40358,35,0,1,9500,77,2013,1.5
40359,101,0,1,7800,280,2010,1.6
40361,74,3,1,5500,350,2000,1.8
40364,90,0,2,8250,203,2013,1.5
40365,81,5,0,13800,105,2015,1.2
40366,112,5,1,4300,223,2000,2.0
40367,101,5,1,6100,249,2007,1.6
40368,83,5,1,6200,244,2009,1.4
40369,6,0,0,44999,122,2016,3.0
40370,57,5,0,8999,106,2012,2.4
40371,112,5,1,1950,632,1990,1.6
40372,116,5,3,6150,200,2004,1.8
40373,72,3,1,3000,260,1987,2.2
40374,84,0,1,6400,230,2008,2.2
40375,49,3,0,7800,180,2008,1.6
40376,74,0,0,27000,140,2014,2.2
40377,101,5,1,7450,190,2006,1.6
40378,74,3,1,2600,500,1985,2.3
40380,60,5,0,15250,76,2018,2.4
40381,101,5,1,6100,114,2011,1.2
40382,57,5,0,20000,26,2016,1.4
40383,78,5,0,14000,157,2014,2.4
40384,101,0,0,16500,165,2016,2.0
40385,112,3,0,13700,135,2015,2.5
40387,6,5,0,14500,227,2012,3.0
40388,81,1,0,10500,34,2015,0.0
40389,84,0,1,10200,201,2010,2.0
40390,46,5,1,6500,586,2005,2.0
40391,72,0,1,6999,186,2009,1.6
40392,35,0,1,14890,194,2017,2.0
40393,112,3,0,13700,135,2015,2.5
40395,6,5,0,14500,227,2012,3.0
40396,81,1,0,10500,34,2015,0.0
40397,84,0,1,10200,201,2010,2.0
40398,46,5,1,6500,586,2005,2.0
40399,72,0,1,6999,186,2009,1.6
40400,35,0,1,14890,194,2017,2.0
40401,106,3,4,12000,155,2012,2.5
40402,72,3,1,7700,277,2008,2.5
40403,46,4,4,32999,13,2019,2.0
40404,28,5,0,14700,83,2017,2.4
40405,116,0,1,9000,220,2007,2.0
40406,6,5,0,19999,139,2014,3.0
40407,116,0,0,12600,215,2016,1.6
40408,72,5,0,14400,115,2016,2.5
40409,117,0,1,10500,194,2013,1.6
40410,116,5,0,10450,190,2014,1.8
40411,38,3,1,3100,190,2011,1.5
40412,72,5,0,14400,115,2016,2.5
40413,117,0,1,10500,194,2013,1.6
40414,116,5,0,10450,190,2014,1.8
40415,38,3,1,3100,190,2011,1.5
40416,128,3,1,2700,250,2004,1.6
40417,90,0,1,6050,260,2010,1.5
40418,78,5,1,5900,203,2006,1.6
40420,38,5,1,3500,13,2007,1.5
40421,90,5,3,5500,180,2006,1.6
40423,130,3,1,4000,170,2011,1.5
40424,22,0,1,3299,400,2004,1.9
40425,90,0,1,7999,184,2016,1.5
40426,35,5,0,15100,56,2018,1.5
40427,101,0,1,9333,206,2010,1.6
40428,32,0,1,6700,273,2008,1.3
40429,116,5,0,13000,153,2013,2.0
40430,49,5,1,7750,152,2013,1.4
40432,128,5,1,1513,103,2005,0.75
40433,25,3,1,3200,191,2006,1.5
40435,106,3,3,8600,218,2008,3.6
40436,112,5,0,11000,320,2008,2.4
40437,35,3,0,10999,188,2016,2.5
40438,74,3,0,3650,289,1991,3.2
40440,101,0,1,6600,221,2014,1.6
40441,90,0,1,8100,228,2012,1.5
40442,90,0,1,7900,230,2012,1.5
40443,60,5,0,17150,29,2018,2.4
40444,116,0,1,20900,210,2015,2.0
40445,6,0,0,26200,152,2013,2.0
40446,78,3,1,5500,187,2007,1.6
40448,74,3,3,12200,300,2014,2.0
40450,116,0,0,8400,210,2007,2.0
40451,74,0,0,38300,77,2019,2.2
40452,81,5,1,5450,185,2007,1.4
40453,11,5,1,6999,270,2007,1.6
40454,6,0,0,18900,224,2012,3.0
40455,49,0,1,4500,171,2005,2.5
40456,116,0,0,9150,280,2009,2.0
40457,83,0,1,13800,118,2015,2.2
40458,90,0,1,8900,210,2012,1.5
40459,116,3,1,1600,150,2004,1.8
40460,35,5,0,17500,92,2017,1.5
40461,56,5,3,25700,144,2012,3.0
40463,112,3,0,27500,280,2014,5.7
40464,116,0,1,12555,179,2012,1.6
40465,13,5,0,24900,6,2019,2.5
40467,81,5,4,19900,50,2017,2.5
40468,74,0,0,6250,297,2001,2.1
40470,116,3,1,3350,285,1993,1.6
40471,101,3,1,6850,220,2003,1.8
40472,83,0,1,5600,255,2003,2.2
40473,84,3,0,8800,87,2014,1.2
40474,81,5,0,6400,100,2010,1.6
40475,83,3,1,3400,330,1995,2.0
40477,116,5,1,5200,259,2001,1.8
40478,112,3,0,10900,200,2006,2.4
40479,11,5,0,43200,38,2018,2.0
40481,112,3,1,7500,215,2007,1.8
40483,116,0,1,14149,199,2016,2.0
40484,116,5,1,6300,777,2007,1.6
40485,128,3,1,3500,147,2010,1.6
40486,77,5,0,9700,230,2012,1.6
40487,116,5,0,9700,185,2008,2.0
40488,116,0,0,8499,245,2008,1.9
40489,35,3,1,5000,247,2004,1.6
40490,116,5,1,6400,205,2006,1.4
40492,117,0,1,7550,250,2010,1.6
40493,72,0,1,9700,250,2010,2.2
40494,128,3,1,800,2,1992,1.3
40496,56,5,0,34000,70,2016,3.0
40497,67,5,0,14600,180,2007,4.6
40498,6,3,0,5500,345,2000,2.4
40499,81,5,0,3900,280,2001,2.0
40500,25,0,1,2000,111,1997,2.4
40503,72,5,0,8190,200,2013,1.5
40504,6,3,1,2800,280,1988,1.98
40505,6,5,0,10800,119,2010,2.0
40506,74,0,1,13500,300,2011,2.2
40507,25,3,1,3300,110,2007,1.4
40508,101,5,1,5600,168,2007,1.4
40509,106,5,0,12900,135,2015,2.5
40510,20,5,1,3700,366,2006,1.5
40511,90,0,2,8750,201,2011,1.5
40512,23,3,1,5950,159,2012,1.2
40513,64,0,0,93000,68,2018,3.0
40515,116,5,1,5100,212,2001,1.6
40516,116,3,1,2399,400,1990,1.8
40518,60,5,1,4800,280,2007,1.4
40519,116,0,1,8800,234,2010,1.6
40520,46,5,1,12200,115,2011,2.0
40521,116,5,1,7850,189,2008,1.4
40522,49,5,0,12400,76,2015,1.6
40523,60,0,1,3200,314,2003,2.5
40524,2,5,1,6600,167,2010,1.6
40525,128,3,1,3600,167,2007,1.6
40526,11,5,0,30500,50,2016,3.0
40527,101,0,1,5000,350,2001,1.9
40528,116,0,1,9333,202,2010,2.0
40529,101,5,1,5799,150,2004,1.6
40530,23,5,1,4850,68,2009,1.4
40531,116,5,1,2999,271,1997,1.0
40532,38,5,1,2750,108,2008,1.5
40533,74,3,3,8200,185,2005,3.2
40535,101,0,0,7300,249,2007,1.9
40537,83,5,1,6300,200,2006,1.8
40539,83,0,1,7500,195,2011,1.7
40540,101,5,1,5800,203,2007,1.98
40541,32,5,2,6500,66,2012,1.4
40542,112,3,0,30000,139,2011,4.0
40543,103,5,0,3800,119,2002,0.6
40544,101,0,1,10000,540,2013,2.0
40545,6,0,1,4700,400,1998,2.5
40546,116,0,1,5800,315,1992,1.9
40547,32,5,1,3700,357,2009,1.1
40548,128,5,1,1100,55,1986,1.3
40549,101,0,1,4600,480,2001,1.9
40550,101,5,1,6500,125,2007,2.0
40551,99,0,1,7999,279,2012,1.6
40552,90,5,1,4500,121,2010,1.2
40553,116,0,1,7900,280,2013,2.0
40554,101,5,1,5800,174,2008,1.4
40555,60,3,1,6000,173,2007,1.6
40556,46,5,0,15900,79,2017,2.4
40557,38,5,1,2200,180,2007,1.5
40558,11,5,0,10555,396,2000,4.4
40559,35,5,0,11000,156,2014,2.5
40560,81,5,4,15500,88,2016,2.5
40561,116,0,1,8500,275,2008,1.9
40563,78,5,2,5577,159,2008,1.3
40565,101,3,1,8999,206,2011,1.8
40567,116,0,1,8800,220,2010,1.9
40568,106,5,3,7250,218,2008,2.0
40569,84,0,1,6200,223,2008,1.6
40570,116,5,0,8900,275,2009,2.0
40571,83,3,1,3800,360,1994,2.5
40572,6,0,1,9700,264,2005,2.0
40573,83,0,1,6500,264,2007,1.9
40574,84,0,1,6100,205,2011,1.6
40575,83,5,1,1700,27,1987,1.33
40576,90,0,1,21000,160,2016,2.3
40577,49,2,0,9800,270,2014,2.0
40578,28,3,0,6100,255,2008,2.4
40579,84,0,1,7000,182,2011,1.6
40580,116,5,1,4250,217,2002,1.4
40581,83,5,1,7300,93,2012,1.6
40582,116,0,0,15200,87,2015,1.6
40583,116,0,0,32000,120,2017,3.0
40584,128,3,1,2200,142,2006,1.5
40585,112,4,0,12750,187,2014,1.5
40586,83,5,0,5899,165,2004,2.2
40588,101,0,1,5400,219,2006,1.9
40589,116,0,1,16500,220,2015,2.0
40590,35,5,0,7600,120,2013,2.0
40591,116,5,1,4850,188,2001,1.6
40592,90,3,1,5700,299,2006,1.6
40593,101,0,0,15500,190,2014,1.6
40594,128,5,1,1000,40,1985,1.2
40595,49,5,1,4400,131,2006,1.1
40596,60,0,1,7450,215,2010,2.0
40597,112,0,1,3900,537,1995,2.0
40598,20,3,1,5450,200,2006,1.8
40599,128,3,1,2600,120,2006,1.6
40600,84,0,1,3500,450,2000,1.9
40601,90,0,1,7600,260,2013,1.5
40602,25,3,1,1200,375,2006,1.5
40603,90,0,0,7950,217,2009,2.0
40604,74,0,1,5750,255,2002,2.2
40605,67,5,0,26000,271,2008,4.7
40606,20,5,1,6000,160,2006,1.6
40607,74,0,1,11500,190,2013,2.2
40608,74,5,1,4400,295,2000,1.6
40609,116,5,1,5200,238,2001,1.6
40610,11,1,0,17500,81,2015,0.0
40612,116,0,0,18800,215,2016,2.0
40613,78,3,1,7550,181,2004,2.0
40614,116,3,1,4000,257,1994,1.8
40615,35,0,1,6000,250,1996,2.7
40616,74,0,1,15500,185,2010,2.2
40617,74,0,1,9900,313,2007,2.2
40618,116,0,1,6000,345,2005,2.0
40619,81,5,4,20500,99,2017,2.5
40620,90,0,1,4900,360,2006,1.5
40621,83,0,0,5800,310,2003,2.2
40622,128,3,1,1700,10,1984,1.5
40623,74,3,0,5000,370,1995,2.8
40624,35,5,0,14500,59,2016,2.5
40625,22,0,1,4950,318,2006,2.0
40626,11,5,0,20000,133,2013,3.0
40627,74,0,1,4150,340,1990,2.0
40628,6,5,0,20000,84,2015,2.0
40629,72,5,0,18888,89,2016,2.5
40630,81,5,4,14800,176,2013,3.5
40632,35,5,0,28088,59,2017,2.0
40633,25,3,1,3600,160,2008,1.6
40634,11,3,1,4800,450,1995,2.0
40635,35,5,1,30000,21,2017,5.0
40636,101,5,1,8150,250,2010,1.2
40637,64,3,0,14500,280,2006,4.4
40638,90,0,0,7250,290,2008,2.0
40639,81,5,0,7000,82,2006,1.2
40641,81,0,1,9800,232,2008,2.0
40642,128,3,1,1100,40,2001,1.5
40643,116,0,1,8600,255,2008,1.9
40644,69,5,3,31500,9,2018,3.7
40646,74,3,0,2700,450,1994,2.3
40647,84,5,1,5299,187,2007,1.4
40648,51,5,0,16200,241,2009,3.5
40649,116,0,1,7000,375,2005,2.0
40651,32,5,1,6880,110,2009,1.4
40652,90,0,1,7500,220,2011,1.5
40653,128,5,1,550,16,1989,1.3
40654,84,3,1,3800,300,2007,1.4
40655,6,5,2,16999,120,2014,1.8
40656,90,0,1,6850,269,2010,1.5
40657,22,0,1,6500,183,2012,1.4
40658,116,5,1,3700,300,1998,1.6
40659,81,3,4,9800,128,2014,1.8
40660,116,5,1,1500,345,1987,1.6
40661,83,0,1,5900,292,2006,1.3
40662,101,3,1,11900,133,2011,1.8
40663,20,3,1,5900,138,2008,1.6
40664,81,0,1,11995,181,2012,1.6
40665,23,5,1,5300,82,2007,1.4
40666,83,5,1,5200,98,2008,1.4
40669,90,3,1,6400,180,2009,1.6
40670,11,3,1,5000,290,1998,2.0
40671,20,3,0,14000,300,2000,5.3
40672,84,3,1,4870,380,2000,3.0
40673,20,3,1,5500,180,2008,1.5
40674,11,5,3,9000,305,2005,2.2
40675,11,0,0,23700,320,2013,3.0
40676,112,0,1,10550,164,2006,2.2
40677,49,5,0,5650,185,2007,2.0
40678,11,3,1,5000,290,1998,2.0
40679,20,3,0,14000,300,2000,5.3
40680,84,3,1,4870,380,2000,3.0
40681,20,3,1,5500,180,2008,1.5
40682,11,5,3,9000,305,2005,2.2
40683,11,0,0,23700,320,2013,3.0
40684,112,0,1,10550,164,2006,2.2
40685,49,5,0,5650,185,2007,2.0
40686,74,0,0,32700,123,2016,1.9
40687,74,0,0,28000,185,2017,2.2
40688,60,0,1,6900,156,2008,1.6
40689,84,0,2,9200,203,2013,1.6
40690,11,5,0,36300,162,2014,3.0
